user_id,movie_id,movie_title,rating_pred
723,288,Scream (1996),0.1708131
723,7,Twelve Monkeys (1995),0.16382913
723,237,Jerry Maguire (1996),0.16298202
724,270,Gattaca (1997),0.92099315
724,340,Boogie Nights (1997),0.85314804
724,303,Ulee's Gold (1997),0.84033746
724,315,Apt Pupil (1998),0.834688
724,312,Midnight in the Garden of Good and Evil (1997),0.7745189
724,689,"Jackal, The (1997)",0.710327
724,292,Rosewood (1997),0.6706084
724,321,Mother (1996),0.66803604
724,319,Everyone Says I Love You (1996),0.6577217
724,316,As Good As It Gets (1997),0.64208585
725,323,Dante's Peak (1997),0.44110867
725,269,"Full Monty, The (1997)",0.40415064
725,289,Evita (1996),0.36635974
725,313,Titanic (1997),0.35796118
725,302,L.A. Confidential (1997),0.33923575
725,690,Seven Years in Tibet (1997),0.2510597
725,340,Boogie Nights (1997),0.25089368
725,326,G.I. Jane (1997),0.24994303
725,678,Volcano (1997),0.24495766
725,307,"Devil's Advocate, The (1997)",0.22648095
726,286,"English Patient, The (1996)",0.4235429
726,288,Scream (1996),0.401063
726,300,Air Force One (1997),0.40070248
726,258,Contact (1997),0.38915882
726,100,Fargo (1996),0.3141655
726,50,Star Wars (1977),0.2833908
726,269,"Full Monty, The (1997)",0.25903776
726,748,"Saint, The (1997)",0.25185844
726,313,Titanic (1997),0.25182876
726,127,"Godfather, The (1972)",0.2318455
727,215,Field of Dreams (1989),0.9237788
727,97,Dances with Wolves (1990),0.9218313
727,143,"Sound of Music, The (1965)",0.91833496
727,4,Get Shorty (1995),0.9127214
727,742,Ransom (1996),0.9029598
727,151,Willy Wonka and the Chocolate Factory (1971),0.89688456
727,31,Crimson Tide (1995),0.88787174
727,216,When Harry Met Sally... (1989),0.8860323
727,77,"Firm, The (1993)",0.88008654
727,655,Stand by Me (1986),0.87815756
728,294,Liar Liar (1997),0.6590385
728,300,Air Force One (1997),0.6185105
728,258,Contact (1997),0.59316635
728,288,Scream (1996),0.5576032
728,50,Star Wars (1977),0.4353864
728,1,Toy Story (1995),0.41795287
728,328,Conspiracy Theory (1997),0.37399626
728,181,Return of the Jedi (1983),0.37305403
728,276,Leaving Las Vegas (1995),0.3408226
728,269,"Full Monty, The (1997)",0.31616867
729,286,"English Patient, The (1996)",0.60646534
729,258,Contact (1997),0.4938204
729,302,L.A. Confidential (1997),0.45406768
729,269,"Full Monty, The (1997)",0.45243812
729,301,In & Out (1997),0.36522633
729,289,Evita (1996),0.3153349
729,323,Dante's Peak (1997),0.31440052
729,340,Boogie Nights (1997),0.3052121
729,268,Chasing Amy (1997),0.3042206
729,326,G.I. Jane (1997),0.299934
730,288,Scream (1996),0.69125104
730,323,Dante's Peak (1997),0.5492746
730,286,"English Patient, The (1996)",0.5434751
730,9,Dead Man Walking (1995),0.39995864
730,127,"Godfather, The (1972)",0.3955486
730,289,Evita (1996),0.3903153
730,245,"Devil's Own, The (1997)",0.38781166
730,222,Star Trek: First Contact (1996),0.38446754
730,25,"Birdcage, The (1996)",0.3840484
730,282,"Time to Kill, A (1996)",0.3709358
731,174,Raiders of the Lost Ark (1981),0.6556664
731,50,Star Wars (1977),0.6072774
731,173,"Princess Bride, The (1987)",0.49589023
731,210,Indiana Jones and the Last Crusade (1989),0.4707878
731,172,"Empire Strikes Back, The (1980)",0.4577735
731,98,"Silence of the Lambs, The (1991)",0.44499898
731,181,Return of the Jedi (1983),0.44215178
731,135,2001: A Space Odyssey (1968),0.43989205
731,435,Butch Cassidy and the Sundance Kid (1969),0.43667305
731,483,Casablanca (1942),0.43410173
732,258,Contact (1997),0.490833
732,302,L.A. Confidential (1997),0.4264371
732,313,Titanic (1997),0.37959436
732,328,Conspiracy Theory (1997),0.37063533
732,301,In & Out (1997),0.33101666
732,748,"Saint, The (1997)",0.29381192
732,323,Dante's Peak (1997),0.2893429
732,340,Boogie Nights (1997),0.2750599
732,326,G.I. Jane (1997),0.26408118
732,268,Chasing Amy (1997),0.26404822
733,333,"Game, The (1997)",0.70955324
733,475,Trainspotting (1996),0.69613147
733,268,Chasing Amy (1997),0.62135625
733,111,"Truth About Cats & Dogs, The (1996)",0.60775423
733,307,"Devil's Advocate, The (1997)",0.57478416
733,300,Air Force One (1997),0.5454699
733,313,Titanic (1997),0.52570075
733,93,Welcome to the Dollhouse (1995),0.5151887
733,301,In & Out (1997),0.5032934
733,678,Volcano (1997),0.5019919
734,181,Return of the Jedi (1983),0.62344104
734,168,Monty Python and the Holy Grail (1974),0.5133474
734,79,"Fugitive, The (1993)",0.44791025
734,1,Toy Story (1995),0.44298005
734,69,Forrest Gump (1994),0.44020805
734,183,Alien (1979),0.4208846
734,194,"Sting, The (1973)",0.41409177
734,195,"Terminator, The (1984)",0.3913943
734,127,"Godfather, The (1972)",0.3742074
734,100,Fargo (1996),0.36946958
735,294,Liar Liar (1997),0.9227157
735,328,Conspiracy Theory (1997),0.78021777
735,323,Dante's Peak (1997),0.7606146
735,257,Men in Black (1997),0.61821204
735,121,Independence Day (ID4) (1996),0.6020957
735,15,Mr. Holland's Opus (1995),0.5822329
735,322,Murder at 1600 (1997),0.5436541
735,678,Volcano (1997),0.51387525
735,282,"Time to Kill, A (1996)",0.5109131
735,313,Titanic (1997),0.4890106
736,100,Fargo (1996),0.3733923
736,258,Contact (1997),0.37209383
736,300,Air Force One (1997),0.35946935
736,288,Scream (1996),0.34537336
736,1,Toy Story (1995),0.32432273
736,276,Leaving Las Vegas (1995),0.24271671
736,237,Jerry Maguire (1996),0.24138726
736,269,"Full Monty, The (1997)",0.23791459
736,7,Twelve Monkeys (1995),0.2333545
736,9,Dead Man Walking (1995),0.22344476
737,50,Star Wars (1977),0.4423929
737,181,Return of the Jedi (1983),0.28248563
737,56,Pulp Fiction (1994),0.2799385
737,98,"Silence of the Lambs, The (1991)",0.24829365
737,168,Monty Python and the Holy Grail (1974),0.24813372
737,194,"Sting, The (1973)",0.24297711
737,286,"English Patient, The (1996)",0.20919204
737,603,Rear Window (1954),0.20814022
737,483,Casablanca (1942),0.2060815
737,210,Indiana Jones and the Last Crusade (1989),0.2056729
738,143,"Sound of Music, The (1965)",0.77781135
738,132,"Wizard of Oz, The (1939)",0.77450943
738,215,Field of Dreams (1989),0.69931793
738,483,Casablanca (1942),0.6341405
738,566,Clear and Present Danger (1994),0.6326694
738,73,Maverick (1994),0.6251202
738,237,Jerry Maguire (1996),0.6172839
738,194,"Sting, The (1973)",0.61045325
738,31,Crimson Tide (1995),0.6006994
738,11,Seven (Se7en) (1995),0.5646968
739,181,Return of the Jedi (1983),0.41067794
739,1,Toy Story (1995),0.325968
739,127,"Godfather, The (1972)",0.3049974
739,174,Raiders of the Lost Ark (1981),0.2952012
739,294,Liar Liar (1997),0.24986322
739,258,Contact (1997),0.2304682
739,210,Indiana Jones and the Last Crusade (1989),0.2129323
739,194,"Sting, The (1973)",0.2127522
739,173,"Princess Bride, The (1987)",0.2125561
739,222,Star Trek: First Contact (1996),0.20471501
740,313,Titanic (1997),0.37048504
740,323,Dante's Peak (1997),0.3373751
740,301,In & Out (1997),0.31385368
740,245,"Devil's Own, The (1997)",0.26634786
740,333,"Game, The (1997)",0.26084194
740,690,Seven Years in Tibet (1997),0.25896198
740,327,Cop Land (1997),0.24302576
740,268,Chasing Amy (1997),0.22947125
740,307,"Devil's Advocate, The (1997)",0.22891814
740,272,Good Will Hunting (1997),0.20313577
741,168,Monty Python and the Holy Grail (1974),0.6513427
741,1,Toy Story (1995),0.6460659
741,195,"Terminator, The (1984)",0.6242049
741,183,Alien (1979),0.60870266
741,96,Terminator 2: Judgment Day (1991),0.59897184
741,100,Fargo (1996),0.54057103
741,176,Aliens (1986),0.5273999
741,144,Die Hard (1988),0.5269618
741,89,Blade Runner (1982),0.50620836
741,405,Mission: Impossible (1996),0.50580186
742,121,Independence Day (ID4) (1996),0.5631675
742,300,Air Force One (1997),0.48047328
742,276,Leaving Las Vegas (1995),0.41596806
742,288,Scream (1996),0.4118921
742,257,Men in Black (1997),0.40511054
742,286,"English Patient, The (1996)",0.35951066
742,748,"Saint, The (1997)",0.31799382
742,9,Dead Man Walking (1995),0.31577063
742,405,Mission: Impossible (1996),0.30940053
742,25,"Birdcage, The (1996)",0.3025303
743,328,Conspiracy Theory (1997),0.69460213
743,323,Dante's Peak (1997),0.6196281
743,245,"Devil's Own, The (1997)",0.53157705
743,333,"Game, The (1997)",0.49085626
743,313,Titanic (1997),0.48352814
743,690,Seven Years in Tibet (1997),0.44918168
743,307,"Devil's Advocate, The (1997)",0.43310693
743,678,Volcano (1997),0.38464418
743,327,Cop Land (1997),0.34130272
743,271,Starship Troopers (1997),0.31747195
744,181,Return of the Jedi (1983),0.35646045
744,100,Fargo (1996),0.33508432
744,294,Liar Liar (1997),0.25809056
744,286,"English Patient, The (1996)",0.25646946
744,258,Contact (1997),0.2470306
744,56,Pulp Fiction (1994),0.19346543
744,300,Air Force One (1997),0.19233052
744,98,"Silence of the Lambs, The (1991)",0.1916082
744,121,Independence Day (ID4) (1996),0.19086008
744,222,Star Trek: First Contact (1996),0.18945414
745,210,Indiana Jones and the Last Crusade (1989),0.5808365
745,56,Pulp Fiction (1994),0.55990547
745,172,"Empire Strikes Back, The (1980)",0.54956204
745,121,Independence Day (ID4) (1996),0.5181314
745,69,Forrest Gump (1994),0.4345385
745,173,"Princess Bride, The (1987)",0.43421903
745,318,Schindler's List (1993),0.3800843
745,22,Braveheart (1995),0.37111145
745,195,"Terminator, The (1984)",0.3577559
745,423,E.T. the Extra-Terrestrial (1982),0.33817
746,98,"Silence of the Lambs, The (1991)",0.7108159
746,69,Forrest Gump (1994),0.6808846
746,173,"Princess Bride, The (1987)",0.6668691
746,195,"Terminator, The (1984)",0.6526541
746,496,It's a Wonderful Life (1946),0.5204296
746,191,Amadeus (1984),0.46706423
746,216,When Harry Met Sally... (1989),0.46358985
746,194,"Sting, The (1973)",0.4544653
746,318,Schindler's List (1993),0.44738385
746,483,Casablanca (1942),0.43419412
747,89,Blade Runner (1982),0.7954368
747,170,Cinema Paradiso (1988),0.78904146
747,191,Amadeus (1984),0.7717393
747,143,"Sound of Music, The (1965)",0.74932957
747,197,"Graduate, The (1967)",0.7471414
747,186,"Blues Brothers, The (1980)",0.74601334
747,660,Fried Green Tomatoes (1991),0.7249106
747,657,"Manchurian Candidate, The (1962)",0.71402043
747,200,"Shining, The (1980)",0.68515617
747,382,"Adventures of Priscilla, Queen of the Desert, The (1994)",0.6823257
748,98,"Silence of the Lambs, The (1991)",0.78864765
748,423,E.T. the Extra-Terrestrial (1982),0.74159336
748,121,Independence Day (ID4) (1996),0.6599831
748,202,Groundhog Day (1993),0.611449
748,191,Amadeus (1984),0.5975801
748,100,Fargo (1996),0.5913362
748,265,"Hunt for Red October, The (1990)",0.5913056
748,385,True Lies (1994),0.57738614
748,230,Star Trek IV: The Voyage Home (1986),0.5552669
748,28,Apollo 13 (1995),0.55073893
749,97,Dances with Wolves (1990),0.9528612
749,265,"Hunt for Red October, The (1990)",0.94290394
749,28,Apollo 13 (1995),0.9416836
749,451,Grease (1978),0.8836034
749,684,In the Line of Fire (1993),0.8581982
749,720,First Knight (1995),0.855993
749,679,Conan the Barbarian (1981),0.85513437
749,651,Glory (1989),0.8550837
749,597,Eraser (1996),0.85128963
749,588,Beauty and the Beast (1991),0.8365606
750,302,L.A. Confidential (1997),0.60937107
750,313,Titanic (1997),0.539099
750,307,"Devil's Advocate, The (1997)",0.5164757
750,690,Seven Years in Tibet (1997),0.49389958
750,333,"Game, The (1997)",0.48254934
750,289,Evita (1996),0.4471566
750,272,Good Will Hunting (1997),0.4436204
750,326,G.I. Jane (1997),0.43976155
750,340,Boogie Nights (1997),0.4255241
750,310,"Rainmaker, The (1997)",0.42373732
751,423,E.T. the Extra-Terrestrial (1982),0.650056
751,69,Forrest Gump (1994),0.64016783
751,195,"Terminator, The (1984)",0.5992116
751,176,Aliens (1986),0.5610683
751,97,Dances with Wolves (1990),0.55599725
751,234,Jaws (1975),0.5371373
751,186,"Blues Brothers, The (1980)",0.52817756
751,22,Braveheart (1995),0.52611125
751,183,Alien (1979),0.51134145
751,191,Amadeus (1984),0.50760263
752,328,Conspiracy Theory (1997),0.85301757
752,303,Ulee's Gold (1997),0.724655
752,245,"Devil's Own, The (1997)",0.7123156
752,682,I Know What You Did Last Summer (1997),0.66472626
752,879,"Peacemaker, The (1997)",0.6624545
752,749,"MatchMaker, The (1997)",0.64690524
752,895,Scream 2 (1997),0.6089995
752,312,Midnight in the Garden of Good and Evil (1997),0.57229847
752,319,Everyone Says I Love You (1996),0.5530117
752,304,Fly Away Home (1996),0.5427567
753,1,Toy Story (1995),0.52058977
753,56,Pulp Fiction (1994),0.44606456
753,210,Indiana Jones and the Last Crusade (1989),0.4428303
753,100,Fargo (1996),0.412771
753,127,"Godfather, The (1972)",0.3867606
753,168,Monty Python and the Holy Grail (1974),0.37064293
753,204,Back to the Future (1985),0.3518042
753,121,Independence Day (ID4) (1996),0.31645352
753,318,Schindler's List (1993),0.3056594
753,222,Star Trek: First Contact (1996),0.293124
754,294,Liar Liar (1997),0.54687905
754,288,Scream (1996),0.50166523
754,300,Air Force One (1997),0.4901608
754,258,Contact (1997),0.48840365
754,100,Fargo (1996),0.4476974
754,50,Star Wars (1977),0.39903226
754,1,Toy Story (1995),0.3904829
754,748,"Saint, The (1997)",0.3442061
754,181,Return of the Jedi (1983),0.33308387
754,7,Twelve Monkeys (1995),0.32665175
755,307,"Devil's Advocate, The (1997)",0.6202432
755,313,Titanic (1997),0.602726
755,333,"Game, The (1997)",0.5669003
755,326,G.I. Jane (1997),0.5160466
755,272,Good Will Hunting (1997),0.5008919
755,332,Kiss the Girls (1997),0.47717562
755,268,Chasing Amy (1997),0.44805157
755,678,Volcano (1997),0.39743853
755,270,Gattaca (1997),0.39494637
755,315,Apt Pupil (1998),0.36836836
756,174,Raiders of the Lost Ark (1981),0.72708565
756,56,Pulp Fiction (1994),0.64937055
756,172,"Empire Strikes Back, The (1980)",0.6296274
756,98,"Silence of the Lambs, The (1991)",0.60557073
756,204,Back to the Future (1985),0.58902353
756,69,Forrest Gump (1994),0.5596043
756,168,Monty Python and the Holy Grail (1974),0.5534983
756,405,Mission: Impossible (1996),0.532205
756,202,Groundhog Day (1993),0.47891378
756,127,"Godfather, The (1972)",0.47236907
757,237,Jerry Maguire (1996),0.7578184
757,597,Eraser (1996),0.74274665
757,393,Mrs. Doubtfire (1993),0.6987058
757,216,When Harry Met Sally... (1989),0.6984467
757,127,"Godfather, The (1972)",0.6876332
757,234,Jaws (1975),0.6727923
757,15,Mr. Holland's Opus (1995),0.66796285
757,25,"Birdcage, The (1996)",0.6534019
757,88,Sleepless in Seattle (1993),0.65119994
757,215,Field of Dreams (1989),0.6490627
758,111,"Truth About Cats & Dogs, The (1996)",0.8922833
758,1,Toy Story (1995),0.8588365
758,591,Primal Fear (1996),0.85877573
758,1011,2 Days in the Valley (1996),0.8390205
758,281,"River Wild, The (1994)",0.8061911
758,3,Four Rooms (1995),0.7815036
758,70,Four Weddings and a Funeral (1994),0.76502377
758,762,Beautiful Girls (1996),0.75957435
758,284,Tin Cup (1996),0.7472314
758,845,That Thing You Do! (1996),0.74282223
759,100,Fargo (1996),0.60740757
759,288,Scream (1996),0.5592627
759,276,Leaving Las Vegas (1995),0.4626954
759,286,"English Patient, The (1996)",0.46041584
759,7,Twelve Monkeys (1995),0.42501238
759,15,Mr. Holland's Opus (1995),0.41037664
759,9,Dead Man Walking (1995),0.3338988
759,25,"Birdcage, The (1996)",0.30945185
759,289,Evita (1996),0.27585596
759,282,"Time to Kill, A (1996)",0.26389083
760,1,Toy Story (1995),0.5573162
760,121,Independence Day (ID4) (1996),0.4404576
760,100,Fargo (1996),0.43961558
760,127,"Godfather, The (1972)",0.39803913
760,294,Liar Liar (1997),0.3717184
760,174,Raiders of the Lost Ark (1981),0.35755453
760,222,Star Trek: First Contact (1996),0.33177143
760,56,Pulp Fiction (1994),0.30905396
760,7,Twelve Monkeys (1995),0.28542727
760,117,"Rock, The (1996)",0.28502887
761,121,Independence Day (ID4) (1996),0.82177997
761,100,Fargo (1996),0.74961054
761,405,Mission: Impossible (1996),0.7022755
761,257,Men in Black (1997),0.6765341
761,276,Leaving Las Vegas (1995),0.65018237
761,300,Air Force One (1997),0.6419482
761,118,Twister (1996),0.5880152
761,25,"Birdcage, The (1996)",0.55861884
761,111,"Truth About Cats & Dogs, The (1996)",0.5425579
761,597,Eraser (1996),0.5242721
762,288,Scream (1996),0.2697617
762,269,"Full Monty, The (1997)",0.26101282
762,258,Contact (1997),0.2480721
762,313,Titanic (1997),0.23095015
762,300,Air Force One (1997),0.22885673
762,294,Liar Liar (1997),0.22844748
762,268,Chasing Amy (1997),0.21904297
762,100,Fargo (1996),0.19198117
762,319,Everyone Says I Love You (1996),0.1860073
762,127,"Godfather, The (1972)",0.1743904
763,204,Back to the Future (1985),0.61267906
763,181,Return of the Jedi (1983),0.562282
763,172,"Empire Strikes Back, The (1980)",0.5515948
763,423,E.T. the Extra-Terrestrial (1982),0.5209153
763,89,Blade Runner (1982),0.47937182
763,318,Schindler's List (1993),0.47431928
763,186,"Blues Brothers, The (1980)",0.46499324
763,185,Psycho (1960),0.46227834
763,216,When Harry Met Sally... (1989),0.4471487
763,603,Rear Window (1954),0.439408
764,181,Return of the Jedi (1983),0.97751343
764,257,Men in Black (1997),0.88313174
764,546,Broken Arrow (1996),0.88025534
764,79,"Fugitive, The (1993)",0.80348897
764,172,"Empire Strikes Back, The (1980)",0.80091596
764,210,Indiana Jones and the Last Crusade (1989),0.79291534
764,471,Courage Under Fire (1996),0.7910751
764,127,"Godfather, The (1972)",0.78305876
764,147,"Long Kiss Goodnight, The (1996)",0.6923469
764,96,Terminator 2: Judgment Day (1991),0.6791967
765,100,Fargo (1996),0.33357733
765,294,Liar Liar (1997),0.27023074
765,258,Contact (1997),0.26852235
765,181,Return of the Jedi (1983),0.2465364
765,1,Toy Story (1995),0.24176419
765,288,Scream (1996),0.23448537
765,300,Air Force One (1997),0.21978071
765,269,"Full Monty, The (1997)",0.20133874
765,7,Twelve Monkeys (1995),0.19473131
765,9,Dead Man Walking (1995),0.1892785
766,204,Back to the Future (1985),0.85779506
766,210,Indiana Jones and the Last Crusade (1989),0.75179404
766,603,Rear Window (1954),0.7344129
766,56,Pulp Fiction (1994),0.7187489
766,661,High Noon (1952),0.71608114
766,97,Dances with Wolves (1990),0.7069721
766,195,"Terminator, The (1984)",0.6921751
766,143,"Sound of Music, The (1965)",0.687736
766,511,Lawrence of Arabia (1962),0.67803925
766,427,To Kill a Mockingbird (1962),0.67131615
767,50,Star Wars (1977),0.34190595
767,174,Raiders of the Lost Ark (1981),0.29577115
767,194,"Sting, The (1973)",0.2808868
767,168,Monty Python and the Holy Grail (1974),0.26563397
767,603,Rear Window (1954),0.2640641
767,173,"Princess Bride, The (1987)",0.25828075
767,514,Annie Hall (1977),0.25320384
767,435,Butch Cassidy and the Sundance Kid (1969),0.25158006
767,427,To Kill a Mockingbird (1962),0.250255
767,286,"English Patient, The (1996)",0.23304024
768,294,Liar Liar (1997),0.84964716
768,181,Return of the Jedi (1983),0.833118
768,276,Leaving Las Vegas (1995),0.74288565
768,258,Contact (1997),0.7416168
768,7,Twelve Monkeys (1995),0.7381879
768,748,"Saint, The (1997)",0.6807447
768,118,Twister (1996),0.6401343
768,546,Broken Arrow (1996),0.6342768
768,125,Phenomenon (1996),0.59266186
768,298,Face/Off (1997),0.5768692
769,50,Star Wars (1977),0.434626
769,100,Fargo (1996),0.40752172
769,294,Liar Liar (1997),0.39104703
769,286,"English Patient, The (1996)",0.35601404
769,288,Scream (1996),0.35479474
769,181,Return of the Jedi (1983),0.34633952
769,300,Air Force One (1997),0.32013598
769,127,"Godfather, The (1972)",0.31909403
769,7,Twelve Monkeys (1995),0.29653332
769,276,Leaving Las Vegas (1995),0.26530683
770,237,Jerry Maguire (1996),0.77246076
770,276,Leaving Las Vegas (1995),0.7618713
770,121,Independence Day (ID4) (1996),0.7458862
770,286,"English Patient, The (1996)",0.67131025
770,245,"Devil's Own, The (1997)",0.66819006
770,471,Courage Under Fire (1996),0.6104133
770,405,Mission: Impossible (1996),0.5483152
770,273,Heat (1995),0.5382018
770,322,Murder at 1600 (1997),0.5355377
770,9,Dead Man Walking (1995),0.53498906
771,174,Raiders of the Lost Ark (1981),0.6215176
771,121,Independence Day (ID4) (1996),0.5816306
771,100,Fargo (1996),0.5522948
771,56,Pulp Fiction (1994),0.5092058
771,210,Indiana Jones and the Last Crusade (1989),0.49756733
771,127,"Godfather, The (1972)",0.47724935
771,117,"Rock, The (1996)",0.42569256
771,204,Back to the Future (1985),0.39450896
771,405,Mission: Impossible (1996),0.3874101
771,168,Monty Python and the Holy Grail (1974),0.38628787
772,286,"English Patient, The (1996)",0.72802794
772,269,"Full Monty, The (1997)",0.58000934
772,301,In & Out (1997),0.5409768
772,690,Seven Years in Tibet (1997),0.51581454
772,333,"Game, The (1997)",0.49481866
772,289,Evita (1996),0.47061062
772,340,Boogie Nights (1997),0.43410218
772,268,Chasing Amy (1997),0.40674898
772,270,Gattaca (1997),0.33416218
772,303,Ulee's Gold (1997),0.3203574
773,69,Forrest Gump (1994),0.5090532
773,79,"Fugitive, The (1993)",0.5044744
773,423,E.T. the Extra-Terrestrial (1982),0.5007559
773,173,"Princess Bride, The (1987)",0.4980335
773,97,Dances with Wolves (1990),0.4689431
773,28,Apollo 13 (1995),0.46858937
773,186,"Blues Brothers, The (1980)",0.45189732
773,195,"Terminator, The (1984)",0.4504899
773,202,Groundhog Day (1993),0.4421888
773,197,"Graduate, The (1967)",0.43194133
774,173,"Princess Bride, The (1987)",0.89330584
774,144,Die Hard (1988),0.8629979
774,143,"Sound of Music, The (1965)",0.8522423
774,71,"Lion King, The (1994)",0.8434843
774,95,Aladdin (1992),0.8380072
774,216,When Harry Met Sally... (1989),0.8362932
774,496,It's a Wonderful Life (1946),0.83428615
774,132,"Wizard of Oz, The (1939)",0.80029774
774,73,Maverick (1994),0.7986961
774,1,Toy Story (1995),0.782929
775,288,Scream (1996),0.6077724
775,301,In & Out (1997),0.4604651
775,328,Conspiracy Theory (1997),0.4431338
775,268,Chasing Amy (1997),0.40473613
775,294,Liar Liar (1997),0.404023
775,326,G.I. Jane (1997),0.3771932
775,340,Boogie Nights (1997),0.36966893
775,289,Evita (1996),0.3539913
775,303,Ulee's Gold (1997),0.344441
775,748,"Saint, The (1997)",0.3344518
776,173,"Princess Bride, The (1987)",0.4919004
776,204,Back to the Future (1985),0.4915217
776,56,Pulp Fiction (1994),0.4740384
776,210,Indiana Jones and the Last Crusade (1989),0.43741763
776,172,"Empire Strikes Back, The (1980)",0.41003624
776,435,Butch Cassidy and the Sundance Kid (1969),0.40497756
776,419,Mary Poppins (1964),0.39739472
776,197,"Graduate, The (1967)",0.3961767
776,423,E.T. the Extra-Terrestrial (1982),0.39551654
776,211,M*A*S*H (1970),0.39538312
777,50,Star Wars (1977),0.53184384
777,181,Return of the Jedi (1983),0.3748723
777,174,Raiders of the Lost Ark (1981),0.3307221
777,98,"Silence of the Lambs, The (1991)",0.27974382
777,173,"Princess Bride, The (1987)",0.24167141
777,172,"Empire Strikes Back, The (1980)",0.23048641
777,210,Indiana Jones and the Last Crusade (1989),0.22970913
777,294,Liar Liar (1997),0.22948422
777,258,Contact (1997),0.22526449
777,194,"Sting, The (1973)",0.22023873
778,50,Star Wars (1977),0.5066171
778,173,"Princess Bride, The (1987)",0.43043083
778,210,Indiana Jones and the Last Crusade (1989),0.41277725
778,172,"Empire Strikes Back, The (1980)",0.41128853
778,181,Return of the Jedi (1983),0.40673882
778,202,Groundhog Day (1993),0.32142282
778,127,"Godfather, The (1972)",0.31735998
778,96,Terminator 2: Judgment Day (1991),0.3172395
778,194,"Sting, The (1973)",0.3111628
778,176,Aliens (1986),0.31105918
779,100,Fargo (1996),0.687728
779,237,Jerry Maguire (1996),0.5805705
779,276,Leaving Las Vegas (1995),0.49341092
779,127,"Godfather, The (1972)",0.47706434
779,288,Scream (1996),0.47330987
779,405,Mission: Impossible (1996),0.45380378
779,748,"Saint, The (1997)",0.40918714
779,25,"Birdcage, The (1996)",0.39827213
779,9,Dead Man Walking (1995),0.36741817
779,286,"English Patient, The (1996)",0.35356933
780,56,Pulp Fiction (1994),0.439231
780,181,Return of the Jedi (1983),0.4214978
780,168,Monty Python and the Holy Grail (1974),0.4094618
780,173,"Princess Bride, The (1987)",0.38597253
780,194,"Sting, The (1973)",0.36622846
780,483,Casablanca (1942),0.32334203
780,435,Butch Cassidy and the Sundance Kid (1969),0.3123049
780,69,Forrest Gump (1994),0.31016788
780,127,"Godfather, The (1972)",0.3023545
780,100,Fargo (1996),0.29585934
781,1,Toy Story (1995),0.6275787
781,121,Independence Day (ID4) (1996),0.36867663
781,222,Star Trek: First Contact (1996),0.2917683
781,237,Jerry Maguire (1996),0.25002915
781,98,"Silence of the Lambs, The (1991)",0.23445109
781,300,Air Force One (1997),0.22741134
781,15,Mr. Holland's Opus (1995),0.22739601
781,7,Twelve Monkeys (1995),0.22635414
781,257,Men in Black (1997),0.21477376
781,117,"Rock, The (1996)",0.19538988
782,305,"Ice Storm, The (1997)",0.9872279
782,883,Telling Lies in America (1997),0.9364769
782,995,"Kiss Me, Guido (1997)",0.9188952
782,327,Cop Land (1997),0.9169057
782,263,Steel (1997),0.9060871
782,1265,Star Maps (1997),0.90453464
782,303,Ulee's Gold (1997),0.9012654
782,875,She's So Lovely (1997),0.89934886
782,311,"Wings of the Dove, The (1997)",0.8864505
782,262,In the Company of Men (1997),0.8851301
783,302,L.A. Confidential (1997),0.5092992
783,313,Titanic (1997),0.44708574
783,268,Chasing Amy (1997),0.38213354
783,272,Good Will Hunting (1997),0.3709862
783,327,Cop Land (1997),0.3540186
783,340,Boogie Nights (1997),0.3473479
783,326,G.I. Jane (1997),0.34660262
783,690,Seven Years in Tibet (1997),0.344904
783,289,Evita (1996),0.33294258
783,310,"Rainmaker, The (1997)",0.3216067
784,288,Scream (1996),0.8112104
784,301,In & Out (1997),0.65831566
784,294,Liar Liar (1997),0.59272647
784,245,"Devil's Own, The (1997)",0.5691719
784,748,"Saint, The (1997)",0.557722
784,289,Evita (1996),0.52538556
784,322,Murder at 1600 (1997),0.4472616
784,879,"Peacemaker, The (1997)",0.43500656
784,347,Wag the Dog (1997),0.43273494
784,259,George of the Jungle (1997),0.4011035
785,181,Return of the Jedi (1983),0.33988678
785,100,Fargo (1996),0.32020134
785,127,"Godfather, The (1972)",0.28225008
785,286,"English Patient, The (1996)",0.2557028
785,258,Contact (1997),0.24089502
785,300,Air Force One (1997),0.1922922
785,98,"Silence of the Lambs, The (1991)",0.18676436
785,222,Star Trek: First Contact (1996),0.18575206
785,121,Independence Day (ID4) (1996),0.18510905
785,7,Twelve Monkeys (1995),0.1742313
786,56,Pulp Fiction (1994),0.8972107
786,79,"Fugitive, The (1993)",0.89075
786,168,Monty Python and the Holy Grail (1974),0.846871
786,22,Braveheart (1995),0.81252706
786,96,Terminator 2: Judgment Day (1991),0.8071159
786,144,Die Hard (1988),0.7953866
786,64,"Shawshank Redemption, The (1994)",0.7016586
786,135,2001: A Space Odyssey (1968),0.6721476
786,568,Speed (1994),0.6690451
786,229,Star Trek III: The Search for Spock (1984),0.6596845
787,272,Good Will Hunting (1997),0.8014358
787,301,In & Out (1997),0.7971536
787,327,Cop Land (1997),0.7185978
787,332,Kiss the Girls (1997),0.70910877
787,270,Gattaca (1997),0.6894494
787,346,Jackie Brown (1997),0.6814556
787,340,Boogie Nights (1997),0.65360624
787,303,Ulee's Gold (1997),0.6357036
787,887,Eve's Bayou (1997),0.6336742
